name,period,title,description,id,value,datetime_insights_pulled
reach,lifetime,Accounts reached,"The number of unique accounts that have seen this reel, at least once. Reach is different from impressions, which may include multiple views of your reel by the same accounts. This metric is estimated.",18097843543363260,6178,2025-03-20 19:31:20
saved,lifetime,Saved,The number of saves of your reel.,18097843543363260,37,2025-03-20 19:31:20
shares,lifetime,Shares,The number of shares of your reel.,18097843543363260,11,2025-03-20 19:31:20
total_interactions,lifetime,Reels interactions,"The number of likes, saves, comments and shares on your reels minus the number of unlikes, unsaves and deleted comments.",18097843543363260,447,2025-03-20 19:31:20
views,lifetime,Views,The number of times your reels was played or displayed,18097843543363260,16050,2025-03-20 19:31:20
comments,lifetime,Comments,The number of comments on your reel.,18416347414015910,3,2025-03-20 19:31:20
ig_reels_avg_watch_time,lifetime,Reels Average Watch Time (milliseconds),This body communicates the definition for reels average watch time,18416347414015910,6264,2025-03-20 19:31:20
ig_reels_video_view_total_time,lifetime,Video View Total Time (milliseconds),This body communicates the definition for reels video view watch time,18416347414015910,21786223,2025-03-20 19:31:20
likes,lifetime,Likes,The number of likes on your reel.,18416347414015910,262,2025-03-20 19:31:20
reach,lifetime,Accounts reached,"The number of unique accounts that have seen this reel, at least once. Reach is different from impressions, which may include multiple views of your reel by the same accounts. This metric is estimated.",18416347414015910,3423,2025-03-20 19:31:20
saved,lifetime,Saved,The number of saves of your reel.,18416347414015910,18,2025-03-20 19:31:20
shares,lifetime,Shares,The number of shares of your reel.,18416347414015910,12,2025-03-20 19:31:20
total_interactions,lifetime,Reels interactions,"The number of likes, saves, comments and shares on your reels minus the number of unlikes, unsaves and deleted comments.",18416347414015910,295,2025-03-20 19:31:20
views,lifetime,Views,The number of times your reels was played or displayed,18416347414015910,6128,2025-03-20 19:31:20
comments,lifetime,Comments,The number of comments on your post.,18058719538524584,13,2025-03-20 19:31:21
follows,lifetime,Follows,This is how many accounts started following you.,18058719538524584,12,2025-03-20 19:31:21
likes,lifetime,Likes,The number of likes on your post.,18058719538524584,470,2025-03-20 19:31:21
profile_activity,lifetime,Profile activity,"[IG Insights] This header is the name of a metric that appears on an educational info sheet for a particular post, story, video or promotion. This metric is the sum of all profile actions people take when they engage with this content.",18058719538524584,1,2025-03-20 19:31:21
profile_visits,lifetime,Profile visits,The number of times your profile was visited.,18058719538524584,156,2025-03-20 19:31:21
reach,lifetime,Accounts reached,"The number of unique accounts that have seen this carousel container, at least once. Reach is different from impressions, which may include multiple views of your carousel container by the same accounts. This metric is estimated.",18058719538524584,4816,2025-03-20 19:31:21
saved,lifetime,Saved,The number of saves of your post.,18058719538524584,38,2025-03-20 19:31:21
shares,lifetime,Shares,The number of shares of your post.,18058719538524584,18,2025-03-20 19:31:21
total_interactions,lifetime,Post interactions,"The number of likes, saves, comments and shares on your post minus the number of unlikes, unsaves and deleted comments.",18058719538524584,539,2025-03-20 19:31:21
views,lifetime,Views,The number of times your post was played or displayed.,18058719538524584,0,2025-03-20 19:31:21
comments,lifetime,Comments,The number of comments on your post.,18094079896401115,20,2025-03-20 19:31:21
follows,lifetime,Follows,This is how many accounts started following you.,18094079896401115,70,2025-03-20 19:31:21
likes,lifetime,Likes,The number of likes on your post.,18094079896401115,1816,2025-03-20 19:31:21
profile_activity,lifetime,Profile activity,"[IG Insights] This header is the name of a metric that appears on an educational info sheet for a particular post, story, video or promotion. This metric is the sum of all profile actions people take when they engage with this content.",18094079896401115,8,2025-03-20 19:31:21
profile_visits,lifetime,Profile Visits,The number of times your profile was visited.,18094079896401115,1153,2025-03-20 19:31:21
reach,lifetime,Accounts reached,"The number of unique accounts that have seen this post, at least once. Reach is different from impressions, which may include multiple views of your post by the same accounts. This metric is estimated.",18094079896401115,32935,2025-03-20 19:31:21
saved,lifetime,Saved,The number of saves of your post.,18094079896401115,160,2025-03-20 19:31:21
shares,lifetime,Shares,The number of shares of your post.,18094079896401115,67,2025-03-20 19:31:21
total_interactions,lifetime,Post interactions,"The number of likes, saves, comments and shares on your post minus the number of unlikes, unsaves and deleted comments.",18094079896401115,2063,2025-03-20 19:31:21
views,lifetime,Views,The number of times your post was played or displayed.,18094079896401115,0,2025-03-20 19:31:21
comments,lifetime,Comments,The number of comments on your post.,18059364667515507,2,2025-03-20 19:31:22
follows,lifetime,Follows,This is how many accounts started following you.,18059364667515507,4,2025-03-20 19:31:22
likes,lifetime,Likes,The number of likes on your post.,18059364667515507,145,2025-03-20 19:31:22
profile_activity,lifetime,Profile activity,"[IG Insights] This header is the name of a metric that appears on an educational info sheet for a particular post, story, video or promotion. This metric is the sum of all profile actions people take when they engage with this content.",18059364667515507,0,2025-03-20 19:31:22
profile_visits,lifetime,Profile visits,The number of times your profile was visited.,18059364667515507,65,2025-03-20 19:31:22
reach,lifetime,Accounts reached,"The number of unique accounts that have seen this carousel container, at least once. Reach is different from impressions, which may include multiple views of your carousel container by the same accounts. This metric is estimated.",18059364667515507,3187,2025-03-20 19:31:22
saved,lifetime,Saved,The number of saves of your post.,18059364667515507,8,2025-03-20 19:31:22
shares,lifetime,Shares,The number of shares of your post.,18059364667515507,1,2025-03-20 19:31:22
total_interactions,lifetime,Post interactions,"The number of likes, saves, comments and shares on your post minus the number of unlikes, unsaves and deleted comments.",18059364667515507,156,2025-03-20 19:31:22
views,lifetime,Views,The number of times your post was played or displayed.,18059364667515507,0,2025-03-20 19:31:22
comments,lifetime,Comments,The number of comments on your post.,18114006247359350,1,2025-03-20 19:31:22
follows,lifetime,Follows,This is how many accounts started following you.,18114006247359350,9,2025-03-20 19:31:22
likes,lifetime,Likes,The number of likes on your post.,18114006247359350,234,2025-03-20 19:31:22
profile_activity,lifetime,Profile activity,"[IG Insights] This header is the name of a metric that appears on an educational info sheet for a particular post, story, video or promotion. This metric is the sum of all profile actions people take when they engage with this content.",18114006247359350,1,2025-03-20 19:31:22
profile_visits,lifetime,Profile Visits,The number of times your profile was visited.,18114006247359350,152,2025-03-20 19:31:22
reach,lifetime,Accounts reached,"The number of unique accounts that have seen this post, at least once. Reach is different from impressions, which may include multiple views of your post by the same accounts. This metric is estimated.",18114006247359350,3423,2025-03-20 19:31:22
saved,lifetime,Saved,The number of saves of your post.,18114006247359350,18,2025-03-20 19:31:22
shares,lifetime,Shares,The number of shares of your post.,18114006247359350,7,2025-03-20 19:31:22
total_interactions,lifetime,Post interactions,"The number of likes, saves, comments and shares on your post minus the number of unlikes, unsaves and deleted comments.",18114006247359350,260,2025-03-20 19:31:22
views,lifetime,Views,The number of times your post was played or displayed.,18114006247359350,0,2025-03-20 19:31:22
comments,lifetime,Comments,The number of comments on your reel.,18171757609292289,5,2025-03-20 19:31:23
ig_reels_avg_watch_time,lifetime,Reels Average Watch Time (milliseconds),This body communicates the definition for reels average watch time,18171757609292289,5144,2025-03-20 19:31:23
